"ID","type","feature.superfam","n.obs","length.mean","length.mean.log","is.bdelloid","is.desiccating"
"Rg_MAG3","LIN","Rg_MAG3|LINE/CR1",221,78.2081447963801,4.35937379553407,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/CR1-Zenon",74,213.391891891892,5.36313034326247,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/CRE",16,65.875,4.18775900686153,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/Dong-R4",11,73.9090909090909,4.30283583674944,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/I",853,306.409144196952,5.72492128140594,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/I-Jockey",2157,335.865554010199,5.81671094301268,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/L1",285,165.20701754386,5.10719933926372,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/L1-Tx1",99,211.616161616162,5.35477407521569,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/L2",917,118.895310796074,4.77824336470266,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/Proto2",9,44.7777777777778,3.80171198461046,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/R1",203,74.7586206896552,4.31426453257306,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/R1-LOA",29,48.9310344827586,3.89041184717357,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/R2",18,290,5.66988092298052,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/R2-Hero",17,62.0588235294118,4.12808270185395,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/R2-NeSL",13,52.1538461538462,3.95419793047886,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/R2-R4",23,763.086956521739,6.63737199139854,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/R2-R9",9,522.111111111111,6.2578804217666,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/Rex-Babar",1,37,3.61091791264422,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/RTE",1221,406.037674037674,6.00644594849295,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/RTE-BovB",1987,277.513336688475,5.62586899217029,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/RTE-ORTE",9,44.1111111111111,3.78671170335097,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/RTE-RTE",70,199.114285714286,5.29387895994911,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/RTE-X",31,61.8387096774194,4.1245295385605,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/Soliton",1229,484.947925142392,6.18404151433239,"1","0"
"Rg_MAG3","LIN","Rg_MAG3|LINE/Tad1",27,145.407407407407,4.97953950883208,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR",3,32,3.46573590279973,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/Copia",267,58.6104868913858,4.07091363776292,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/DIRS",16,68.1875,4.22226126359329,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/ERV1",137,260.744525547445,5.5635410986363,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/Gypsy",7012,208.04663434113,5.33776225813458,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/Juno-Vesta",1641,397.826325411335,5.98601554173485,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/Mag",28,557,6.32256523992728,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/Ngaro",2,40.5,3.70130197411249,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/Pao",455,55.156043956044,4.01016633091956,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/TelKA",700,300.891428571429,5.70674949725961,"1","0"
"Rg_MAG3","LTR","Rg_MAG3|LTR/Unknown",454,146.711453744493,4.98846775806908,"1","0"
"Rg_MAG3","PLE","Rg_MAG3|PLE/Penelope",3313,307.783579837006,5.72939687312345,"1","0"
"Rg_MAG3","PLE","Rg_MAG3|PLE/Penelope-Athena",4772,289.983235540654,5.66982311282904,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA",302,82.0695364238411,4.4075668930798,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA?",1,41,3.71357206670431,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA?/hAT?",5,61.6,4.12066187053947,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Academ-1",15,56.2,4.02891675689965,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/CMC-Chapaev",8,57.5,4.0517849478033,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/CMC-Chapaev-3",10,61.1,4.11251186617755,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/CMC-EnSpm",687,663.192139737991,6.49706475172731,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/CMC-Mirage",3,52.6666666666667,3.96398274435886,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/CMC-Transib",22,63.3181818181818,4.14817252042149,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Crypton",148,103.25,4.63715323184114,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Crypton-A",14,62.9285714285714,4.14200029632092,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Crypton-I",1,45,3.80666248977032,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Crypton-V",8,64.875,4.17246234148605,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Dada",1,57,4.04305126783455,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Ginger",593,299.686340640809,5.70273639650989,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Ginger-2",149,213.275167785235,5.36258319950285,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT",1858,357.626480086114,5.87948909001565,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-Ac",585,313.324786324786,5.74724030853704,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-Blackjack",292,299.421232876712,5.70185138756285,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-Charlie",90,58.5777777777778,4.07035540585208,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-hAT19",10,72.2,4.27944004589878,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-hAT5",38,621.947368421053,6.43285547247257,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-hATm",9,64.8888888888889,4.17267640549201,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-hobo",445,394.993258426966,5.97886869748197,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-Pegasus",4,47.25,3.85545265393975,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT-Tip100",814,319.635135135135,5.76718014256543,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/hAT?",4,56,4.02535169073515,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/IS3EU",23,67.9565217391304,4.21886811449233,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/IS5",16,211.75,5.35540633353216,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Kolobok",197,487.299492385787,6.18887890816163,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Kolobok-E",10,64.9,4.17284762371004,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Kolobok-Hydra",35,76.5714285714286,4.33822401201549,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Kolobok-T2",66,54.9393939393939,4.00623064928837,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Kolobok-T2?",75,60.04,4.09501100676526,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Maverick",346,70.4161849710983,4.25442313689865,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Merlin",41,586.170731707317,6.37361109817892,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/MULE-MuDR",2455,364.797556008147,5.89934255863866,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/MULE-MuDR?",6,81.5,4.40060302024682,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/MULE-NOF",43,1034.32558139535,6.94150488112958,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/P",646,418.623839009288,6.03697275776753,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/PIF-Harbinger",81,294.530864197531,5.68538379962926,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/PIF-ISL2EU",84,402.357142857143,5.99734010927946,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/PIF-Spy",310,564.31935483871,6.33562032323275,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/PiggyBac",205,214.985365853659,5.37056996001414,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/PiggyBac-Looper",83,435.228915662651,6.07587213557409,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/PiggyBac-PB",76,466.697368421053,6.14568101424489,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/PiggyBac-Pokey",34,409.147058823529,6.01407464844341,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/PiggyBac-Uribo",25,516.16,6.24641679493684,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/RC",1096,514.608576642336,6.24340656632814,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Sola",328,504.719512195122,6.22400285357596,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Sola-1",38,59.5263157894737,4.08641849694968,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Sola-2",114,455.885964912281,6.12224270129318,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Sola-3",124,420.491935483871,6.04142530083164,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar",3,78.6666666666667,4.3652195163575,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Fot1",16,96.5,4.56954300834494,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-ISRm11",1,92,4.52178857704904,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-m44",6,76,4.33073334028633,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Mariner",605,369.426446280992,5.91195165773363,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Pogo",371,402.318059299191,5.99724296807794,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Sagan",59,844.71186440678,6.73899558033953,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Tc1",1951,441.440287032291,6.09004276068689,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Tc1?",2,71,4.26267987704132,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Tc2",42,646.833333333333,6.47208866214085,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Tc4",157,401.152866242038,5.99434256723718,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar-Tigger",200,380.785,5.94223491138507,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/TcMar?",1,71,4.26267987704132,"1","0"
"Rg_Rg2018","DNA","Rg_Rg2018|DNA/Zator",57,875.561403508772,6.77486528462778,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE",163,1129.77300613497,7.02977201200082,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/CR1",139,66.6690647482014,4.199741048456,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/CR1-Zenon",178,1025.01123595506,6.9324588534198,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/CRE",13,60.2307692307692,4.09818333852927,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/Dong-R4",5,62.2,4.13035499974513,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/I",542,610.562730627306,6.41438104114233,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/I-Jockey",594,516.895622895623,6.24784096417547,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/L1",102,120.019607843137,4.78765512812674,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/L1-Tx1",57,269.666666666667,5.59718662839038,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/L2",549,176.020036429873,5.17059783191004,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/Proto2",4,50.25,3.91701054693918,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/R1",130,86.4538461538462,4.45961070106268,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/R1-LOA",27,68.4814814814815,4.2265633653828,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/R2",7,553,6.31535800152233,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/R2-Hero",13,59.1538461538462,4.08014161204411,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/R2-NeSL",11,57.0909090909091,4.04464489366983,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/R2-R4",6,1965.5,7.58350194486191,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/R2-R9",4,1085.25,6.9895656541797,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/Rex-Babar",1,37,3.61091791264422,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/RTE",237,956.518987341772,6.8633006395372,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/RTE-BovB",409,773.361858190709,6.65074706090342,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/RTE-ORTE",5,52.4,3.958906591327,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/RTE-RTE",25,338.72,5.82517380738656,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/RTE-X",22,70.4545454545455,4.25496775655498,"1","0"
"Rg_Rg2018","LIN","Rg_Rg2018|LINE/Soliton",459,1161.53594771242,7.05749850111804,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR",2,30,3.40119738166216,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/Copia",158,60.4810126582278,4.10232947541873,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/DIRS",12,68.5,4.22683374526818,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/Gypsy",2553,409.792792792793,6.01565164851689,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/Juno-Vesta",331,997.039274924471,6.90479016228973,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/Mag",6,1198.16666666667,7.08854788975582,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/Ngaro",2,50,3.91202300542815,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/Pao",436,204.811926605505,5.32209212684818,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/TelKA",230,802.834782608696,6.68814894260132,"1","0"
"Rg_Rg2018","LTR","Rg_Rg2018|LTR/Unknown",2502,235.571942446043,5.46201635489809,"1","0"
"Rg_Rg2018","PLE","Rg_Rg2018|PLE/Penelope",944,684.223516949153,6.5282846434073,"1","0"
"Rg_Rg2018","PLE","Rg_Rg2018|PLE/Penelope-Athena",2794,460.085898353615,6.13141320760156,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA",881,177.003405221339,5.17616897092741,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA?",1,41,3.71357206670431,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA?/hAT?",2,71.5,4.26969744969996,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Academ",1,1483,7.30182234213793,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Academ-1",29,149.448275862069,5.00695035210983,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/CMC-Chapaev",13,56.2307692307692,4.02946410228824,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/CMC-Chapaev-3",17,63.7058823529412,4.15427690294477,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/CMC-EnSpm",1527,381.185985592665,5.94328740718153,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/CMC-EnSpm?",1,53,3.97029191355212,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/CMC-Mirage",3,55,4.00733318523247,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/CMC-Transib",32,59.59375,4.08755070280069,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Crypton",183,104.72131147541,4.65130264516159,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Crypton-A",24,61.3333333333333,4.11632346894088,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Crypton-I",1,45,3.80666248977032,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Crypton-V",10,62.4,4.13356527537538,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Dada",8,49.375,3.89944422322129,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Ginger",534,252.172284644195,5.53011252313908,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Ginger-2",251,295.673306772908,5.68925515147128,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT",1840,288.521739130435,5.66477043538119,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-Ac",1131,244.95225464191,5.50106331254073,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-Blackjack",1043,261.080536912752,5.56482893027153,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-Charlie",126,69.984126984127,4.2482684589664,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-hAT19",10,63.7,4.15418456257812,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-hAT5",154,395.454545454545,5.98003585128436,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-hATm",18,114.833333333333,4.7434818017856,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-hATx",56,359.232142857143,5.88396881699342,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-hobo",104,271.942307692308,5.60558993972635,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-Pegasus",8,74.25,4.30743777768281,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT-Tip100",872,289.288990825688,5.6674261567322,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/hAT?",1,86,4.45434729625351,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/IS3EU",35,69.6857142857143,4.24399533672651,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/IS5",14,294.714285714286,5.68600636401594,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Kolobok",161,338.453416149068,5.82438646441548,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Kolobok-E",11,63.8181818181818,4.15603813122744,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Kolobok-Hydra",133,321.270676691729,5.77228399738094,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Kolobok-T2",65,60.1384615384615,4.09664959589732,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Kolobok-T2?",99,58.0808080808081,4.06183528365681,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Maverick",774,125.708010335917,4.83396183938853,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Merlin",28,476.107142857143,6.16564291893847,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/MULE-MuDR",3303,274.537995761429,5.61508966944511,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/MULE-MuDR?",9,69.8888888888889,4.24690667936422,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/MULE-NOF",24,59.4166666666667,4.0845747706263,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/P",653,334.611026033691,5.81296874088992,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/PIF-Harbinger",83,301.939759036145,5.71022752408716,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/PIF-ISL2EU",134,203.358208955224,5.31496900014048,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/PIF-Spy",464,390.890086206897,5.96842641102142,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/PiggyBac",485,195.026804123711,5.27313700616207,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/PiggyBac-Looper",118,423.194915254237,6.0478328654772,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/PiggyBac-PB",61,384.918032786885,5.95303040976872,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/PiggyBac-Pokey",71,299.887323943662,5.70340681725133,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/PiggyBac-Uribo",21,297.904761904762,5.69677384450172,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/RC",1562,341.244558258643,5.8325993998772,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Sola",401,373.319201995012,5.92243382310556,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Sola-1",58,141.086206896552,4.94937109998096,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Sola-2",326,328.251533742331,5.79378018565434,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Sola-3",76,715.157894736842,6.57250335011403,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar",2,68.5,4.22683374526818,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Fot1",128,299.6484375,5.70260991247378,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-ISRm11",1,57,4.04305126783455,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-m44",9,67.6666666666667,4.21459369037368,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Mariner",783,349.565772669221,5.8566917347242,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Pogo",670,277.564179104478,5.62605218249848,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Sagan",109,717.403669724771,6.57563868039702,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Tc1",2393,355.800668616799,5.87437065442277,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Tc1?",1,94,4.54329478227,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Tc2",6,34.8333333333333,3.55057478273676,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Tc4",120,332.191666666667,5.80571211157457,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar-Tigger",254,342.326771653543,5.83576575356032,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/TcMar?",1,71,4.26267987704132,"1","0"
"Rg_RM15","DNA","Rg_RM15|DNA/Zator",92,687.054347826087,6.53241339801056,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE",51,113.901960784314,4.73533808526821,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/CR1",215,110.73023255814,4.70709690593485,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/CR1-Zenon",19,99.3684210526316,4.59883436753901,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/CRE",14,56,4.02535169073515,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/Dong-R4",7,68.1428571428571,4.22160634183303,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/I",630,321.04126984127,5.77156968134976,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/I-Jockey",1337,421.83545250561,6.04461531502379,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/L1",80,66.7625,4.20114154566589,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/L1-Tx1",78,233.589743589744,5.45356634412436,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/L2",819,144.599511599512,4.97396793212222,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/Proto2",5,49.8,3.90801498403061,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/R1",152,79.9407894736842,4.38128622906234,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/R1-LOA",32,66.96875,4.20422609267385,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/R2",10,309.1,5.73366484913807,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/R2-Hero",15,61.6,4.12066187053947,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/R2-NeSL",8,55.125,4.00960333376701,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/R2-R4",6,939.666666666667,6.845525202446,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/R2-R9",3,1208,7.09672137849476,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/Rex-Babar",1,37,3.61091791264422,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/RTE",563,506.582593250444,6.22768737702946,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/RTE-BovB",1187,357.593091828138,5.87939572495879,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/RTE-ORTE",10,45.8,3.82428409112014,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/RTE-RTE",35,290.342857142857,5.67106249066426,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/RTE-X",25,63.12,4.14503767653762,"1","0"
"Rg_RM15","LIN","Rg_RM15|LINE/Soliton",995,677.524623115578,6.51844589617546,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR",3,36.3333333333333,3.59273559356103,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/Copia",208,69.9326923076923,4.24753324101317,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/DIRS",13,69,4.23410650459726,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/Gypsy",5975,255.811715481172,5.54444168747507,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/Juno-Vesta",1064,516.016917293233,6.24613955039613,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/Mag",17,1069.47058823529,6.97491902766306,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/Ngaro",121,241.322314049587,5.48613344265963,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/Pao",397,57.536523929471,4.05241994492336,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/TelKA",412,405.417475728155,6.00491734045969,"1","0"
"Rg_RM15","LTR","Rg_RM15|LTR/Unknown",2206,235.934270172257,5.46355325001352,"1","0"
"Rg_RM15","PLE","Rg_RM15|PLE/Penelope",1483,355.88064733648,5.87459541434895,"1","0"
"Rg_RM15","PLE","Rg_RM15|PLE/Penelope-Athena",3505,301.414265335235,5.70848561531534,"1","0"
