PFAM	UniProt	pseudohap
PF06565	4.26666666666667	14.6666666666667
PF06584	1.06666666666667	1.33333333333333
PF06602	6.26666666666667	17.6666666666667
PF06608	0.333333333333333	1
PF06624	1.26666666666667	1.33333333333333
PF06625	0.4	2
PF06628	1.86666666666667	5
PF06631	0.866666666666667	2.33333333333333
PF06632	0.733333333333333	1.33333333333333
PF06638	1	2.33333333333333
PF06645	1.06666666666667	2.33333333333333
PF06650	2.53333333333333	11.6666666666667
PF06653	1.86666666666667	0.333333333333333
PF06658	0.933333333333333	1
PF06662	0.733333333333333	3.33333333333333
PF06664	1.26666666666667	2.33333333333333
PF06677	0.8	3.33333333333333
PF06679	0.466666666666667	1.66666666666667
PF06682	0.666666666666667	1.66666666666667
PF06699	0.933333333333333	1.33333333333333
PF06701	2.53333333333333	3.33333333333333
PF06702	1.13333333333333	3
PF06703	1.13333333333333	2.66666666666667
PF06728	1.26666666666667	2
PF06730	0.733333333333333	1.33333333333333
PF06732	1	1
PF06733	3.73333333333333	5.33333333333333
PF06739	0.0666666666666667	1.33333333333333
PF06743	1	1.33333333333333
PF06747	3.33333333333333	1
PF06762	1.46666666666667	5
PF06775	1.06666666666667	1
PF06777	0.933333333333333	1
PF06784	0.733333333333333	1
PF06792	0.2	1
PF06803	0.8	2.33333333333333
PF06807	1.2	1.66666666666667
PF06809	0.733333333333333	2.33333333333333
PF06814	3.13333333333333	6
PF06816	0.666666666666667	0.666666666666667
PF06821	0.2	2.33333333333333
PF06824	0.266666666666667	5
PF06825	0.8	5.66666666666667
PF06831	0.533333333333333	1
PF06839	3.86666666666667	2
PF06840	0.8	2.66666666666667
PF06842	1.06666666666667	2.33333333333333
PF06858	1.13333333333333	0.666666666666667
PF06859	1.26666666666667	1.33333333333333
PF06862	1.46666666666667	2
PF06869	0.4	6.33333333333333
PF06870	1.06666666666667	1
PF06881	1.4	1
PF06883	1	1
PF06884	0.6	1.33333333333333
PF06888	1.33333333333333	4
PF06905	0.533333333333333	1.66666666666667
PF06910	0.466666666666667	1
PF06911	1.33333333333333	2
PF06912	0.333333333333333	1.66666666666667
PF06916	1.6	1.66666666666667
PF06920	3.6	3.33333333333333
PF06936	0.466666666666667	0.666666666666667
PF06941	0.466666666666667	0.333333333333333
PF06951	0.666666666666667	2.66666666666667
PF06957	1.2	29.3333333333333
PF06963	1.66666666666667	1
PF06964	0.866666666666667	1.33333333333333
PF06966	1.6	5.33333333333333
PF06974	1.46666666666667	2.33333333333333
PF06978	1.66666666666667	2
PF06979	0.8	1
PF06984	0.933333333333333	1.33333333333333
PF06985	4.4	0.666666666666667
PF06990	10	0.333333333333333
PF06991	1.26666666666667	1
PF06999	0.733333333333333	2
PF07000	0.533333333333333	1
PF07001	0.8	1.33333333333333
PF07002	4.46666666666667	3.33333333333333
PF07004	11.2666666666667	26.6666666666667
PF07019	1.93333333333333	3.33333333333333
PF07034	0.933333333333333	0.666666666666667
PF07035	0.8	1.33333333333333
PF07039	1.06666666666667	2
PF07047	1.26666666666667	1.66666666666667
PF07051	0.6	3.33333333333333
PF07052	1	1.33333333333333
PF07064	1.06666666666667	1.66666666666667
PF07065	0.866666666666667	8.33333333333333
PF07074	0.666666666666667	2.66666666666667
PF07080	0.266666666666667	0.666666666666667
PF07081	0.266666666666667	2.66666666666667
PF07084	0.533333333333333	2.33333333333333
PF07086	0.733333333333333	2.33333333333333
PF07092	0.466666666666667	2.33333333333333
PF07096	0.466666666666667	0.666666666666667
PF07111	0.266666666666667	1
PF07114	0.6	0.333333333333333
PF07139	0.466666666666667	2
PF07145	2.73333333333333	0.666666666666667
PF07147	0.933333333333333	1
PF07156	1	2.66666666666667
PF07159	1.46666666666667	1.33333333333333
PF07162	1.86666666666667	4.66666666666667
PF07173	1.8	30
PF07177	4.66666666666667	12
PF07189	1.06666666666667	1
PF07200	1.4	2
PF07202	0.4	2.33333333333333
PF07217	0.2	4
PF07221	0.266666666666667	4.66666666666667
PF07225	0.666666666666667	1.66666666666667
PF07228	1.6	7.66666666666667
PF07247	0.266666666666667	4.66666666666667
PF07258	4.26666666666667	10
PF07264	1.06666666666667	4.66666666666667
PF07281	0.666666666666667	2.33333333333333
PF07286	0.333333333333333	0.666666666666667
PF07287	0.466666666666667	0.333333333333333
PF07289	0.6	1
PF07303	0.933333333333333	1
PF07304	0.8	1
PF07324	0.666666666666667	1
PF07347	0.6	1
PF07350	0.333333333333333	2
PF07366	0.0666666666666667	0.333333333333333
PF07393	1.93333333333333	2.66666666666667
PF07406	0.666666666666667	0.666666666666667
PF07412	0.666666666666667	5.33333333333333
PF07426	0.666666666666667	2
PF07470	0.8	3
PF07474	1	1.33333333333333
PF07478	0.6	1.66666666666667
PF07479	2.13333333333333	4.66666666666667
PF07484	0.133333333333333	12.6666666666667
PF07486	0.0666666666666667	2.33333333333333
PF07491	1.33333333333333	2.66666666666667
PF07496	3.2	2.33333333333333
PF07500	3	5.66666666666667
PF07502	0.933333333333333	2
PF07517	1	21.6666666666667
PF07521	2.86666666666667	3
PF07522	2.26666666666667	4
PF07524	2.26666666666667	2.33333333333333
PF07525	8.13333333333333	10.6666666666667
PF07527	3.13333333333333	3
PF07528	1.73333333333333	6
PF07529	2.26666666666667	6.66666666666667
PF07531	1.33333333333333	5.33333333333333
PF07533	1.8	2
PF07534	5.93333333333333	27.3333333333333
PF07539	1.06666666666667	1
PF07540	0.933333333333333	1.33333333333333
PF07541	1.06666666666667	1.33333333333333
PF07542	0.933333333333333	1.33333333333333
PF07544	0.4	1.33333333333333
PF07545	0.533333333333333	1
PF07555	0.533333333333333	4
PF07562	2.86666666666667	6.66666666666667
PF07565	2.6	8
PF07569	0.866666666666667	1.33333333333333
PF07571	1.4	3.66666666666667
PF07572	1	1.33333333333333
PF07574	0.866666666666667	1.66666666666667
PF07576	1.06666666666667	1
PF07645	120.133333333333	61.3333333333333
PF07646	3.93333333333333	4.66666666666667
PF07647	10.2	29.3333333333333
PF07648	19.3333333333333	24.6666666666667
PF07650	1.53333333333333	2
PF07651	4.6	6.66666666666667
PF07653	12.0666666666667	24.3333333333333
PF07657	0.933333333333333	2
PF07662	2.13333333333333	3.66666666666667
PF07670	0.6	0.333333333333333
PF07676	2.13333333333333	3.66666666666667
PF07677	3.73333333333333	4
PF07678	4.2	4.66666666666667
PF07679	162.666666666667	521.666666666667
PF07681	0.0666666666666667	1.33333333333333
PF07683	1.33333333333333	1
PF07684	0.733333333333333	0.333333333333333
PF07686	38.0666666666667	20
PF07687	6.13333333333333	10
PF07690	83.3333333333333	170.333333333333
PF07693	1	2.66666666666667
PF07699	13.6	8.33333333333333
PF07700	3.33333333333333	8
PF07701	7	12.6666666666667
PF07703	3.33333333333333	10.6666666666667
PF07707	40.2	24.6666666666667
PF07713	1	1
PF07714	136.533333333333	147.666666666667
PF07716	9.2	27
PF07717	11.2	15.6666666666667
PF07718	1.26666666666667	1
PF07719	5.4	20.6666666666667
PF07720	0.333333333333333	8
PF07721	0.0666666666666667	0.333333333333333
PF07722	1.33333333333333	3.66666666666667
PF07724	3.8	7.33333333333333
PF07728	8.93333333333333	43.6666666666667
PF07731	10.2	17
PF07732	10.9333333333333	18
PF07738	3.53333333333333	4.66666666666667
PF07741	1.2	1.33333333333333
PF07742	1.33333333333333	5.66666666666667
PF07743	1.06666666666667	1
PF07744	2.93333333333333	8
PF07745	0.0666666666666667	0.333333333333333
PF07748	3.53333333333333	17
PF07749	1.06666666666667	2
PF07757	0.933333333333333	1.33333333333333
PF07763	0.933333333333333	3
PF07766	2.06666666666667	3.66666666666667
PF07767	1.06666666666667	1
PF07773	1.13333333333333	3.33333333333333
PF07774	1.06666666666667	1
PF07779	1.26666666666667	2
PF07780	0.866666666666667	0.666666666666667
PF07787	0.266666666666667	0.666666666666667
PF07801	1.33333333333333	4
PF07807	0.733333333333333	1.33333333333333
PF07808	1.13333333333333	1.33333333333333
PF07809	0.6	3
PF07810	1.93333333333333	2.66666666666667
PF07814	1.06666666666667	2.33333333333333
PF07815	0.733333333333333	1.33333333333333
PF07817	1.13333333333333	2
PF07818	1.13333333333333	2.66666666666667
PF07819	1.46666666666667	1
PF07823	0.266666666666667	2.66666666666667
PF07830	1	2
PF07831	0.333333333333333	2.33333333333333
PF07837	1	3
PF07842	2.26666666666667	3.66666666666667
PF07847	1.8	1
PF07850	0.6	1
PF07851	1.06666666666667	3.66666666666667
PF07855	1.06666666666667	1
PF07856	1.13333333333333	5.66666666666667
PF07857	1.13333333333333	5.66666666666667
PF07859	16.6	50.3333333333333
PF07876	1.6	3
PF07883	0.8	5.33333333333333
PF07884	0.933333333333333	3.33333333333333
PF07885	25.2666666666667	82.6666666666667
PF07890	1	0.666666666666667
PF07896	1	1
PF07910	2.26666666666667	3
PF07912	0.4	2.33333333333333
PF07915	1.93333333333333	3.33333333333333
PF07923	0.933333333333333	1.66666666666667
PF07928	1	1
PF07933	1.06666666666667	1.66666666666667
PF07934	0.666666666666667	2
PF07942	1.33333333333333	1.33333333333333
PF07944	0.6	2.33333333333333
PF07946	1.06666666666667	2
PF07947	1.13333333333333	2.33333333333333
PF07959	1.13333333333333	2.33333333333333
PF07962	0.933333333333333	1
PF07965	1.2	1
PF07967	0.866666666666667	0.666666666666667
PF07969	0.933333333333333	0.666666666666667
PF07970	3.2	6
PF07971	0.333333333333333	4.33333333333333
PF07973	3.46666666666667	4
PF07974	9	9
PF07975	0.933333333333333	1
PF07978	1.6	4
PF07984	1.26666666666667	7.66666666666667
PF07985	1.06666666666667	1.33333333333333
PF07986	2.4	6
PF07989	0.8	3.33333333333333
PF07991	0.466666666666667	1.66666666666667
PF07992	14.4	29.6666666666667
PF07993	6.26666666666667	23.3333333333333
PF07994	1.2	2.66666666666667
PF07995	1.13333333333333	8.33333333333333
PF07998	0.4	8
PF08005	2	1
PF08007	0.933333333333333	3
PF08016	11.6	50
PF08022	5.93333333333333	11.3333333333333
PF08030	6	13.3333333333333
PF08031	4.66666666666667	14
PF08032	0.866666666666667	1
PF08033	4	7.33333333333333
PF08038	0.866666666666667	1
PF08059	2.06666666666667	3.33333333333333
PF08063	0.8	3.33333333333333
PF08064	0.8	0.666666666666667
PF08066	0.866666666666667	2.33333333333333
PF08068	1.13333333333333	0.666666666666667
PF08069	1.2	2
PF08071	1.53333333333333	2.33333333333333
PF08073	0.666666666666667	1.66666666666667
PF08074	0.866666666666667	2
PF08075	0.733333333333333	2
PF08079	1.46666666666667	2.33333333333333
PF08082	1.13333333333333	1.33333333333333
PF08083	1.53333333333333	2.33333333333333
PF08084	1.13333333333333	2.33333333333333
PF08100	3.4	0.333333333333333
PF08122	0.8	1
PF08123	1.33333333333333	3.33333333333333
PF08124	0.0666666666666667	3
PF08125	0.0666666666666667	3
PF08127	1	4
PF08142	1.86666666666667	2.66666666666667
PF08144	0.933333333333333	1.33333333333333
PF08145	0.933333333333333	1.33333333333333
PF08146	0.933333333333333	1.33333333333333
PF08147	1	1.33333333333333
PF08148	2.33333333333333	4.33333333333333
PF08149	1	1
PF08150	1.4	6
PF08151	1.2	3.66666666666667
PF08152	0.866666666666667	2.66666666666667
PF08153	0.866666666666667	1
PF08154	1.8	2.66666666666667
PF08155	0.866666666666667	0.666666666666667
PF08156	2.46666666666667	4
PF08158	0.866666666666667	1
PF08159	1.86666666666667	2.33333333333333
PF08161	1	1.66666666666667
PF08163	0.533333333333333	8.33333333333333
PF08164	0.933333333333333	1.33333333333333
PF08165	0.666666666666667	1.33333333333333
PF08170	1.06666666666667	1
PF08172	0.666666666666667	4.33333333333333
PF08174	1.46666666666667	4
PF08190	1.4	2.66666666666667
PF08192	0.0666666666666667	0.333333333333333
PF08205	8.2	9
PF08207	0.4	0.333333333333333
PF08209	0.933333333333333	2.33333333333333
PF08212	2.4	3.33333333333333
PF08214	1.73333333333333	7.33333333333333
PF08216	1.06666666666667	1
PF08217	1.4	3.33333333333333
PF08231	1.13333333333333	0.666666666666667
PF08232	1.13333333333333	1.66666666666667
PF08235	1.4	3.66666666666667
PF08236	0.733333333333333	1.33333333333333
PF08238	26.4	78.3333333333333
PF08239	0.266666666666667	1
PF08240	17.4	52
PF08241	13.2666666666667	51
PF08242	3.73333333333333	4.33333333333333
PF08243	1	1
PF08244	1.53333333333333	3.66666666666667
PF08245	1.06666666666667	2.33333333333333
PF08246	12.2666666666667	49
PF08264	6.66666666666667	14.6666666666667
PF08265	1.86666666666667	1
PF08266	7.46666666666667	8.33333333333333
PF08271	2.4	4
PF08277	4.46666666666667	0.333333333333333
PF08282	2.53333333333333	10
PF08283	0.0666666666666667	0.666666666666667
PF08284	2.33333333333333	8.66666666666667
PF08285	0.866666666666667	1
PF08288	0.933333333333333	1
PF08292	0.933333333333333	1.33333333333333
PF08293	0.933333333333333	0.333333333333333
PF08294	0.866666666666667	3
PF08295	2	2.66666666666667
PF08311	1.6	1.33333333333333
PF08312	1.53333333333333	1
PF08314	0.8	0.666666666666667
PF08315	1.06666666666667	1
PF08318	1	1.33333333333333
PF08320	0.8	1
PF08321	1.33333333333333	9.66666666666667
PF08324	1.13333333333333	1.33333333333333
PF08326	1.66666666666667	2
PF08327	0.933333333333333	2.33333333333333
PF08332	0.866666666666667	3.66666666666667
PF08336	3.33333333333333	3.33333333333333
PF08337	2.73333333333333	4.33333333333333
PF08338	0.6	1
PF08344	4.33333333333333	7.66666666666667
PF08351	1.06666666666667	1
PF08356	1.33333333333333	1
PF08366	1.66666666666667	4.66666666666667
PF08367	0.933333333333333	2
PF08368	1	1
PF08372	2.4	0.666666666666667
PF08373	1.06666666666667	1.33333333333333
PF08375	1.2	2
PF08385	7.26666666666667	23.6666666666667
PF08389	5.4	9.33333333333333
PF08390	1.2	2.33333333333333
PF08393	9.86666666666667	27.6666666666667
PF08397	1.66666666666667	2
PF08399	2	4.33333333333333
PF08403	0.466666666666667	3
PF08412	1.26666666666667	2.33333333333333
PF08416	1.8	2.66666666666667
PF08417	0.933333333333333	1.33333333333333
PF08418	0.666666666666667	0.666666666666667
PF08423	3.86666666666667	5.66666666666667
PF08424	1.2	1
PF08427	0.8	1
PF08429	1.33333333333333	1.66666666666667
PF08433	1.6	2.33333333333333
PF08441	3.53333333333333	3.33333333333333
PF08442	2.66666666666667	5.66666666666667
PF08443	0.466666666666667	0.333333333333333
PF08445	1.86666666666667	2.33333333333333
PF08447	3.06666666666667	4.33333333333333
PF08449	4.13333333333333	11
PF08450	2.2	37.3333333333333
PF08454	1.8	6.66666666666667
PF08457	0.6	0.333333333333333
PF08473	1.33333333333333	3
PF08477	7.53333333333333	4.66666666666667
PF08487	2.73333333333333	40
PF08490	1.13333333333333	2.33333333333333
PF08492	1	1.66666666666667
PF08498	0.733333333333333	4.66666666666667
PF08499	0.933333333333333	4
PF08501	0.666666666666667	0.333333333333333
PF08506	1.66666666666667	3.33333333333333
PF08510	1.2	1
PF08511	0.866666666666667	2.33333333333333
PF08512	2.33333333333333	3
PF08513	4.6	7.33333333333333
PF08514	1.33333333333333	2.33333333333333
PF08516	3.6	1.33333333333333
PF08517	0.8	3.33333333333333
PF08518	1.6	3
PF08519	1.13333333333333	4
PF08523	1.2	1.66666666666667
PF08524	0.8	1
PF08530	0.266666666666667	6.66666666666667
PF08534	1.8	2.66666666666667
PF08538	0.266666666666667	1
PF08540	1.53333333333333	2.33333333333333
PF08542	2.8	5.66666666666667
PF08543	1.33333333333333	2.66666666666667
PF08544	4.06666666666667	6.33333333333333
PF08547	1.73333333333333	2.33333333333333
PF08551	1.26666666666667	2.33333333333333
PF08555	0.866666666666667	2.33333333333333
PF08557	1.46666666666667	3.66666666666667
PF08560	0.333333333333333	1.33333333333333
PF08561	1	1
PF08564	0.8	1
PF08565	0.8	1
PF08567	1	1
PF08569	1.73333333333333	2.33333333333333
PF08570	0.266666666666667	2.33333333333333
PF08571	0.933333333333333	2.33333333333333
PF08572	1.4	1
PF08583	1.73333333333333	1
PF08585	1.73333333333333	5.33333333333333
PF08590	1.53333333333333	4.33333333333333
PF08592	0.6	3
PF08596	0.8	3
PF08597	1.2	2.33333333333333
PF08598	1.53333333333333	3
PF08603	1.26666666666667	3.66666666666667
PF08606	1.13333333333333	2.33333333333333
PF08608	0.733333333333333	1.66666666666667
PF08609	1.2	1
PF08612	0.866666666666667	1
PF08613	2.66666666666667	1
PF08614	1	3.33333333333333
PF08615	0.866666666666667	1.66666666666667
PF08616	1.4	2.66666666666667
PF08617	0.933333333333333	1
PF08620	0.866666666666667	1
PF08621	0.866666666666667	1
PF08623	1.06666666666667	1
PF08625	0.933333333333333	0.666666666666667
PF08626	1.8	1.66666666666667
PF08627	0.866666666666667	2
PF08628	1.8	7.33333333333333
PF08637	0.466666666666667	1.33333333333333
PF08638	1.06666666666667	2.33333333333333
PF08640	1	1
PF08644	1.06666666666667	2.66666666666667
PF08645	1.06666666666667	2.66666666666667
PF08646	2.4	5.66666666666667
PF08647	0.4	1
PF08648	1.2	1
PF08652	1.26666666666667	6.66666666666667
PF08659	5.13333333333333	23
PF08660	1	1
PF08661	0.933333333333333	1
PF08662	3.2	4.33333333333333
PF08669	2.26666666666667	5.66666666666667
PF08672	0.933333333333333	1.33333333333333
PF08676	1.46666666666667	2.33333333333333
PF08683	0.8	3.66666666666667
PF08687	0.6	3
PF08694	0.8	1.33333333333333
PF08695	0.933333333333333	1
PF08698	1.06666666666667	1
PF08699	4.33333333333333	18.3333333333333
PF08700	2.86666666666667	3.33333333333333
PF08701	1	1
PF08704	1.26666666666667	1
PF08709	2.13333333333333	9
PF08711	6	7
PF08712	1.06666666666667	1.33333333333333
PF08713	0.333333333333333	1
PF08718	3.2	9.66666666666667
PF08719	1.6	11
PF08725	1.53333333333333	1.33333333333333
PF08726	1.86666666666667	4
PF08729	1.06666666666667	1.33333333333333
PF08736	2.86666666666667	4.33333333333333
PF08737	1.33333333333333	2
PF08740	1.6	1.33333333333333
PF08742	11.0666666666667	7
PF08743	1.26666666666667	1.66666666666667
PF08746	0.6	1.66666666666667
PF08752	1.13333333333333	6
PF08755	1.33333333333333	3.33333333333333
PF08760	0.133333333333333	2
PF08763	1.86666666666667	4.66666666666667
PF08766	2.73333333333333	4
PF08767	1.33333333333333	2
PF08768	1	1
PF08771	1	2
PF08772	1.06666666666667	1
PF08774	0.866666666666667	1.66666666666667
PF08776	0.666666666666667	2.33333333333333
PF08777	1.26666666666667	2.33333333333333
PF08781	1.2	1
PF08782	1.73333333333333	5.33333333333333
PF08783	1.4	2.33333333333333
PF08784	1.06666666666667	2.66666666666667
PF08785	1.06666666666667	2.33333333333333
PF08788	0.4	2.66666666666667
PF08790	1.2	1
PF08799	2.06666666666667	2.66666666666667
PF08801	1.73333333333333	2
PF08806	0.666666666666667	2.33333333333333
PF08825	1	1.66666666666667
PF08839	0.8	1
PF08840	1.2	0.666666666666667
PF08880	2.13333333333333	2
PF08881	0.733333333333333	0.333333333333333
PF08883	0.6	4.33333333333333
PF08892	0.133333333333333	1.33333333333333
PF08894	0.266666666666667	0.666666666666667
PF08913	0.866666666666667	2.33333333333333
PF08920	0.933333333333333	1
PF08923	0.666666666666667	2.33333333333333
PF08925	0.533333333333333	1.66666666666667
PF08926	1.2	2
PF08941	0.533333333333333	2
PF08953	2.73333333333333	4
PF08969	1.4	3
PF08976	1.2	0.666666666666667
PF08982	0.0666666666666667	1.66666666666667
PF08991	0.733333333333333	1
PF08996	0.933333333333333	1
PF08997	0.333333333333333	1
PF09005	0.933333333333333	2
PF09009	0.0666666666666667	0.333333333333333
PF09011	3.66666666666667	9
PF09026	0.0666666666666667	0.333333333333333
PF09027	0.4	1
PF09032	0.6	2.66666666666667
PF09038	0.133333333333333	1
PF09057	0.2	1.33333333333333
PF09058	0.866666666666667	2
PF09066	1.33333333333333	3
PF09068	1.8	6.33333333333333
PF09069	1.73333333333333	6.33333333333333
PF09070	1.06666666666667	1.33333333333333
PF09084	0.133333333333333	1
PF09088	1.06666666666667	1
PF09090	1.13333333333333	1.66666666666667
PF09110	1.2	1.66666666666667
PF09111	1.2	1.66666666666667
PF09118	1.4	1
PF09127	1.4	3
PF09128	0.6	3
PF09130	0.0666666666666667	1.66666666666667
PF09138	1	1.66666666666667
PF09139	1.2	1.33333333333333
PF09141	0.866666666666667	2.33333333333333
PF09162	0.666666666666667	1.66666666666667
PF09173	1.26666666666667	3
PF09174	0.933333333333333	1.66666666666667
PF09180	1.26666666666667	2
PF09184	0.8	1
PF09202	0.8	1.66666666666667
PF09229	1.2	2.33333333333333
PF09243	1.26666666666667	2.66666666666667
PF09258	2.26666666666667	1.33333333333333
PF09261	3.66666666666667	15.3333333333333
PF09262	0.6	1.33333333333333
PF09268	1.06666666666667	2.66666666666667
PF09270	1.13333333333333	3.33333333333333
PF09271	1.2	3.33333333333333
PF09273	2.13333333333333	1.66666666666667
PF09279	3.26666666666667	14
PF09280	1.6	2
PF09282	0.866666666666667	1.33333333333333
PF09286	1.33333333333333	3
PF09296	0.6	1
PF09297	0.466666666666667	1
PF09298	0.933333333333333	1
PF09302	0.666666666666667	2.66666666666667
PF09311	0.733333333333333	2.33333333333333
PF09320	1.53333333333333	2
PF09324	2.66666666666667	6
PF09325	2.73333333333333	5
PF09326	0.866666666666667	1
PF09329	0.866666666666667	1
PF09332	0.666666666666667	2.33333333333333
PF09333	2	1
PF09334	3.26666666666667	5
PF09335	3.93333333333333	4.66666666666667
PF09336	4	18.3333333333333
PF09340	1	2
PF09341	1.06666666666667	1
PF09346	0.533333333333333	4.33333333333333
PF09349	0.6	1.33333333333333
PF09350	0.6	1.33333333333333
PF09358	1.86666666666667	7
PF09360	2.66666666666667	3
PF09362	0.733333333333333	2
PF09368	1.06666666666667	1
PF09370	0.2	1
PF09377	1	1.66666666666667
PF09379	9.66666666666667	17.6666666666667
PF09380	8.06666666666667	18
PF09382	1.6	3.33333333333333
PF09384	0.933333333333333	1
PF09398	0.733333333333333	1
PF09402	1	2
PF09404	0.866666666666667	1
PF09405	1.2	1.33333333333333
PF09409	1.86666666666667	2.33333333333333
PF09414	0.333333333333333	5.66666666666667
PF09415	0.4	1.33333333333333
PF09416	1	2
PF09420	1.33333333333333	1.66666666666667
PF09424	0.2	0.333333333333333
PF09429	0.8	1.33333333333333
PF09430	0.933333333333333	3
PF09431	0.866666666666667	4
PF09439	1	1.66666666666667
PF09440	1	2.66666666666667
PF09445	1.33333333333333	1.66666666666667
PF09446	1.2	2.66666666666667
PF09451	0.933333333333333	6
PF09454	1.2	4.33333333333333
PF09457	0.8	5
PF09458	2.66666666666667	1
PF09465	0.2	0.333333333333333
PF09469	0.266666666666667	1
PF09494	0.6	1
PF09495	0.8	1.33333333333333
PF09497	0.933333333333333	1
PF09511	0.333333333333333	2
PF09532	1.4	2.33333333333333
PF09537	0.0666666666666667	3.33333333333333
PF09606	0.533333333333333	1.66666666666667
PF09612	1.2	0.333333333333333
PF09619	0.0666666666666667	19.6666666666667
PF09631	0.466666666666667	1
PF09637	0.933333333333333	1
PF09668	1.13333333333333	5
PF09696	0.933333333333333	0.333333333333333
PF09724	1.26666666666667	2
PF09725	0.866666666666667	1.33333333333333
PF09726	0.933333333333333	3.33333333333333
PF09727	0.6	1
PF09728	1.13333333333333	2
PF09730	1.93333333333333	7.33333333333333
PF09731	1.26666666666667	3
PF09732	1	3.66666666666667
PF09733	1.13333333333333	1
PF09734	1.06666666666667	1.66666666666667
PF09735	1.06666666666667	1.66666666666667
PF09736	0.933333333333333	1
PF09737	0.8	2.66666666666667
PF09738	0.933333333333333	3.66666666666667
PF09739	1	1
PF09740	0.666666666666667	1
PF09741	0.933333333333333	2
PF09742	1.13333333333333	3.66666666666667
PF09743	0.8	1
PF09744	1.73333333333333	9
PF09745	1.06666666666667	1.66666666666667
PF09746	1.2	4.33333333333333
PF09747	1	1.33333333333333
PF09748	1.06666666666667	1.66666666666667
PF09749	0.933333333333333	1
PF09750	1.53333333333333	2.66666666666667
PF09751	1.2	1
PF09752	0.733333333333333	33.6666666666667
PF09753	1.06666666666667	2
PF09754	0.866666666666667	1.66666666666667
PF09755	0.8	3
PF09756	0.8	1
PF09757	0.266666666666667	1
PF09758	0.933333333333333	2.66666666666667
PF09759	0.933333333333333	0.666666666666667
PF09762	0.733333333333333	2
PF09763	1.6	1.33333333333333
PF09764	0.866666666666667	1.33333333333333
PF09765	0.6	1
PF09766	1.13333333333333	1
PF09767	0.733333333333333	1.66666666666667
PF09768	0.866666666666667	2
PF09769	0.733333333333333	2
PF09771	0.666666666666667	1.66666666666667
PF09772	2.26666666666667	19.6666666666667
PF09773	0.733333333333333	5
PF09774	0.733333333333333	1.66666666666667
PF09775	0.666666666666667	2.33333333333333
PF09776	0.533333333333333	1
PF09777	0.666666666666667	1.66666666666667
PF09778	0.6	1.33333333333333
PF09781	0.533333333333333	1
PF09782	0.533333333333333	1
PF09783	1	1
PF09785	1.06666666666667	1.33333333333333
PF09786	0.666666666666667	1
PF09787	0.866666666666667	5
PF09789	0.533333333333333	1.66666666666667
PF09790	1.26666666666667	3
PF09791	0.933333333333333	1.33333333333333
PF09793	0.866666666666667	2.33333333333333
PF09794	1.4	4.33333333333333
PF09797	1.06666666666667	1
PF09799	1.13333333333333	6.33333333333333
PF09801	1	2.33333333333333
PF09803	0.733333333333333	1
PF09804	0.533333333333333	2.66666666666667
PF09805	0.866666666666667	1
PF09806	0.666666666666667	3.66666666666667
PF09807	0.866666666666667	0.666666666666667
PF09808	1.06666666666667	1.33333333333333
PF09809	0.933333333333333	1.33333333333333
PF09810	1.26666666666667	2
PF09812	0.933333333333333	1
PF09813	0.333333333333333	1
PF09814	1.06666666666667	1
PF09815	3.06666666666667	2.33333333333333
PF09816	1	1
PF09822	0.0666666666666667	1
PF09825	0.666666666666667	2
PF09830	0.2	1.66666666666667
PF09851	0.0666666666666667	0.333333333333333
PF09906	0.0666666666666667	7
PF09949	0.333333333333333	15
PF09976	0.0666666666666667	0.666666666666667
PF09995	0.733333333333333	1.66666666666667
PF09996	0.2	1.33333333333333
PF09997	0.0666666666666667	0.333333333333333
PF10017	1.26666666666667	2.66666666666667
PF10018	0.866666666666667	1.33333333333333
PF10021	0.4	36.3333333333333
PF10033	0.866666666666667	2.33333333333333
PF10034	1.13333333333333	2.33333333333333
PF10036	0.733333333333333	1
PF10037	0.666666666666667	5
PF10044	0.666666666666667	1
PF10046	0.866666666666667	1.33333333333333
PF10058	1.06666666666667	4
PF10075	2.8	4.33333333333333
PF10142	2	13.6666666666667
PF10146	0.8	2.33333333333333
PF10147	0.6	1
PF10148	0.733333333333333	3.33333333333333
PF10149	0.866666666666667	2.66666666666667
PF10150	0.133333333333333	0.333333333333333
PF10151	0.733333333333333	1.33333333333333
PF10152	0.733333333333333	1.33333333333333
PF10154	0.866666666666667	3.66666666666667
PF10155	1	1.66666666666667
PF10156	0.666666666666667	1.66666666666667
PF10157	0.666666666666667	1
PF10158	0.666666666666667	1.33333333333333
PF10159	0.533333333333333	1
PF10160	0.733333333333333	2.66666666666667
PF10161	0.866666666666667	2
PF10162	3.6	9.66666666666667
PF10163	1.06666666666667	1.66666666666667
PF10164	0.733333333333333	3
PF10165	1.06666666666667	1.66666666666667
PF10167	0.8	2.33333333333333
PF10168	1.06666666666667	4
PF10169	0.6	1.66666666666667
PF10170	0.466666666666667	1
PF10171	0.666666666666667	1
PF10172	0.666666666666667	2.33333333333333
PF10174	1.66666666666667	2
PF10175	0.666666666666667	0.333333333333333
PF10178	0.666666666666667	1.33333333333333
PF10181	0.8	1.66666666666667
PF10183	0.6	1.66666666666667
PF10184	1.4	1.66666666666667
PF10185	0.6	2
PF10186	1.73333333333333	2.33333333333333
PF10187	0.933333333333333	1.33333333333333
PF10188	0.533333333333333	2
PF10189	0.866666666666667	1.33333333333333
PF10190	0.666666666666667	2.33333333333333
