PFAM	UniProt	BRACP
PF05620	1.07142857142857	1
PF05622	1.42857142857143	4
PF05625	1.14285714285714	2
PF05631	1.35714285714286	1
PF05640	0.714285714285714	2
PF05645	0.714285714285714	1
PF05648	2.14285714285714	3
PF05649	8	9
PF05652	0.642857142857143	2
PF05667	0.642857142857143	1
PF05669	1	2
PF05670	1.92857142857143	2
PF05672	0.642857142857143	1
PF05676	0.928571428571429	1
PF05679	2.64285714285714	11
PF05680	0.642857142857143	1
PF05681	0.357142857142857	1
PF05683	0.285714285714286	1
PF05686	2.92857142857143	2
PF05693	1.14285714285714	2
PF05694	1	3
PF05699	20.6428571428571	83
PF05700	1.14285714285714	1
PF05705	3.21428571428571	1
PF05712	1.78571428571429	2
PF05719	0.928571428571429	1
PF05721	5.5	4
PF05724	1.35714285714286	9
PF05726	1.78571428571429	1
PF05729	11.4285714285714	2
PF05731	1	2
PF05739	9.21428571428571	7
PF05741	0.785714285714286	10
PF05742	1.35714285714286	2
PF05743	1.78571428571429	2
PF05746	2	1
PF05753	1	1
PF05761	2.57142857142857	4
PF05764	1.21428571428571	1
PF05768	0.571428571428571	1
PF05769	1.07142857142857	1
PF05773	6.71428571428571	5
PF05783	1.92857142857143	1
PF05786	1.21428571428571	1
PF05793	0.928571428571429	1
PF05794	1.5	1
PF05804	1.57142857142857	2
PF05811	1.07142857142857	1
PF05817	1.21428571428571	1
PF05821	0.642857142857143	1
PF05822	1.21428571428571	1
PF05826	1.71428571428571	2
PF05827	0.785714285714286	1
PF05832	1.21428571428571	1
PF05833	1.07142857142857	1
PF05835	1.07142857142857	1
PF05839	0.642857142857143	1
PF05843	2.14285714285714	3
PF05856	0.928571428571429	1
PF05871	0.928571428571429	1
PF05873	1	1
PF05875	1.14285714285714	2
PF05881	0.642857142857143	2
PF05889	0.642857142857143	1
PF05890	1	1
PF05891	1.07142857142857	1
PF05903	2.92857142857143	2
PF05907	1.14285714285714	1
PF05914	0.714285714285714	1
PF05915	1.21428571428571	1
PF05916	3.21428571428571	3
PF05918	1.35714285714286	1
PF05920	8.92857142857143	13
PF05958	1.35714285714286	1
PF05964	2.14285714285714	2
PF05965	2.42857142857143	2
PF05970	2.85714285714286	25
PF05971	1.14285714285714	1
PF05978	4.5	6
PF05983	1.07142857142857	1
PF05986	4.07142857142857	1
PF05994	1.21428571428571	2
PF05995	0.714285714285714	3
PF05997	1.14285714285714	1
PF06003	1.64285714285714	3
PF06009	0.857142857142857	1
PF06012	1.5	1
PF06017	3	2
PF06025	1.28571428571429	1
PF06026	1.42857142857143	1
PF06027	2.21428571428571	1
PF06046	1.35714285714286	1
PF06047	1	1
PF06052	0.714285714285714	1
PF06058	1.28571428571429	1
PF06068	2.35714285714286	2
PF06071	1.35714285714286	1
PF06079	0.714285714285714	1
PF06083	2.07142857142857	9
PF06087	1.42857142857143	1
PF06093	1.07142857142857	2
PF06094	2	1
PF06098	0.642857142857143	1
PF06102	1.07142857142857	2
PF06105	0.785714285714286	1
PF06110	1	1
PF06119	3.35714285714286	14
PF06148	1	1
PF06155	2	2
PF06159	0.928571428571429	2
PF06172	0.857142857142857	1
PF06179	1.21428571428571	1
PF06201	2.14285714285714	2
PF06202	0.785714285714286	1
PF06209	0.714285714285714	1
PF06212	1	1
PF06218	1.21428571428571	2
PF06220	2.35714285714286	2
PF06221	1.07142857142857	1
PF06229	0.785714285714286	1
PF06237	0.857142857142857	5
PF06239	0.571428571428571	2
PF06244	1.07142857142857	1
PF06248	1	1
PF06268	2.28571428571429	4
PF06271	0.428571428571429	1
PF06292	1.71428571428571	3
PF06294	1.21428571428571	5
PF06297	1.5	1
PF06309	1.5	2
PF06320	0.928571428571429	1
PF06325	4.21428571428571	2
PF06331	1.14285714285714	1
PF06333	1.07142857142857	1
PF06337	3	2
PF06345	0.642857142857143	2
PF06367	4.14285714285714	6
PF06371	4.42857142857143	6
PF06372	0.428571428571429	1
PF06374	0.428571428571429	1
PF06375	0.571428571428571	1
PF06384	0.5	1
PF06388	0.5	1
PF06391	0.928571428571429	1
PF06396	0.285714285714286	1
PF06398	0.714285714285714	1
PF06413	0.714285714285714	1
PF06417	0.928571428571429	1
PF06418	1.92857142857143	1
PF06419	1.07142857142857	1
PF06421	0.928571428571429	1
PF06423	0.928571428571429	3
PF06424	1	1
PF06428	1	1
PF06432	1.07142857142857	1
PF06441	1.28571428571429	2
PF06456	2.35714285714286	3
PF06459	0.642857142857143	1
PF06461	1	1
PF06462	5.07142857142857	5
PF06463	1.07142857142857	1
PF06464	0.928571428571429	1
PF06465	1.28571428571429	1
PF06468	1.28571428571429	1
PF06469	0.571428571428571	1
PF06470	4.21428571428571	4
PF06472	2.64285714285714	4
PF06479	1.85714285714286	1
PF06480	1.92857142857143	1
PF06487	1.21428571428571	1
PF06522	1.42857142857143	1
PF06534	0.5	1
PF06544	1.85714285714286	2
PF06553	0.428571428571429	1
PF06565	4.07142857142857	7
PF06583	0.642857142857143	1
PF06584	1.07142857142857	1
PF06602	6.14285714285714	8
PF06608	0.285714285714286	1
PF06624	1.28571428571429	1
PF06628	1.85714285714286	2
PF06631	0.857142857142857	1
PF06632	0.714285714285714	1
PF06638	0.928571428571429	2
PF06644	0.785714285714286	1
PF06645	1.07142857142857	1
PF06650	2.57142857142857	2
PF06653	1.92857142857143	1
PF06658	0.928571428571429	1
PF06662	0.714285714285714	1
PF06664	1.14285714285714	3
PF06677	0.785714285714286	1
PF06682	0.642857142857143	1
PF06699	0.928571428571429	1
PF06701	2.21428571428571	7
PF06702	1.14285714285714	1
PF06703	1.14285714285714	1
PF06728	1.28571428571429	1
PF06730	0.642857142857143	2
PF06732	1	1
PF06733	3.64285714285714	5
PF06741	1	2
PF06743	1	1
PF06762	1.42857142857143	2
PF06775	1.07142857142857	1
PF06777	0.928571428571429	1
PF06784	0.642857142857143	2
PF06803	0.785714285714286	1
PF06807	1.21428571428571	1
PF06809	0.642857142857143	2
PF06814	3.21428571428571	2
PF06825	0.785714285714286	1
PF06839	4	2
PF06840	0.785714285714286	1
PF06842	1.07142857142857	1
PF06858	1.14285714285714	1
PF06862	1.5	1
PF06869	0.214285714285714	3
PF06881	1.42857142857143	1
PF06883	1	1
PF06886	2.35714285714286	3
PF06888	1.21428571428571	3
PF06905	0.5	1
PF06910	0.428571428571429	1
PF06911	1.35714285714286	1
PF06916	1.57142857142857	2
PF06920	3.5	5
PF06936	0.428571428571429	1
PF06951	0.357142857142857	5
PF06957	1.21428571428571	1
PF06963	1.71428571428571	1
PF06966	1.5	3
PF06974	1.5	1
PF06978	1.64285714285714	2
PF06979	0.785714285714286	1
PF06984	0.928571428571429	1
PF06990	10.1428571428571	8
PF06991	1.28571428571429	1
PF07002	4.71428571428571	1
PF07004	10.8571428571429	17
PF07019	1.85714285714286	3
PF07034	0.857142857142857	2
PF07035	0.785714285714286	1
PF07039	1.07142857142857	1
PF07047	1.28571428571429	1
PF07052	1	1
PF07061	0.571428571428571	1
PF07062	0.571428571428571	1
PF07064	1.07142857142857	1
PF07065	0.857142857142857	1
PF07074	0.642857142857143	1
PF07084	0.5	1
PF07086	0.714285714285714	1
PF07092	0.428571428571429	1
PF07093	1.07142857142857	1
PF07106	0.714285714285714	1
PF07111	0.214285714285714	1
PF07114	0.571428571428571	1
PF07139	0.428571428571429	1
PF07145	2.85714285714286	1
PF07147	0.928571428571429	1
PF07156	0.928571428571429	2
PF07159	1.5	1
PF07162	1.71428571428571	4
PF07173	1.5	6
PF07177	4.78571428571429	3
PF07189	1.07142857142857	1
PF07200	1.42857142857143	1
PF07202	0.357142857142857	1
PF07225	0.642857142857143	1
PF07228	1.42857142857143	4
PF07258	4	8
PF07264	1.07142857142857	1
PF07281	0.642857142857143	1
PF07289	0.571428571428571	1
PF07303	0.928571428571429	1
PF07304	0.714285714285714	2
PF07324	0.642857142857143	1
PF07393	1.92857142857143	2
PF07406	0.642857142857143	1
PF07412	0.571428571428571	2
PF07426	0.642857142857143	1
PF07443	0.428571428571429	2
PF07474	0.928571428571429	2
PF07479	2.21428571428571	1
PF07491	1.35714285714286	1
PF07496	3.35714285714286	1
PF07500	3.07142857142857	2
PF07502	0.928571428571429	1
PF07517	0.357142857142857	10
PF07521	2.85714285714286	3
PF07522	2.21428571428571	3
PF07524	2.28571428571429	2
PF07525	8	10
PF07527	3.21428571428571	2
PF07528	1.64285714285714	3
PF07529	2.28571428571429	2
PF07531	1.35714285714286	1
PF07533	1.85714285714286	1
PF07534	5.07142857142857	18
PF07535	1.07142857142857	1
PF07539	1.07142857142857	1
PF07540	0.928571428571429	1
PF07541	1.07142857142857	1
PF07542	0.928571428571429	1
PF07544	0.357142857142857	1
PF07545	0.5	1
PF07562	2.92857142857143	2
PF07565	2.42857142857143	5
PF07569	0.857142857142857	1
PF07571	1.42857142857143	1
PF07574	0.857142857142857	1
PF07575	1.21428571428571	2
PF07576	1.07142857142857	1
PF07645	125.071428571429	51
PF07646	4.14285714285714	1
PF07647	10.1428571428571	11
PF07648	20.0714285714286	9
PF07650	1.57142857142857	1
PF07651	4.78571428571429	2
PF07653	12.2142857142857	10
PF07662	1.92857142857143	5
PF07670	0.571428571428571	1
PF07677	3.78571428571429	3
PF07678	4.28571428571429	3
PF07679	162.714285714286	162
PF07683	1.35714285714286	1
PF07686	40.5	4
PF07687	6.35714285714286	3
PF07690	84.7142857142857	64
PF07693	0.928571428571429	2
PF07699	14.4285714285714	2
PF07700	3.35714285714286	3
PF07701	7.07142857142857	6
PF07703	3.35714285714286	3
PF07707	42	15
PF07710	0.571428571428571	1
PF07713	1	1
PF07714	144.142857142857	30
PF07716	8.71428571428571	16
PF07717	11.3571428571429	9
PF07718	1.28571428571429	1
PF07719	5.57142857142857	3
PF07720	0.285714285714286	1
PF07724	3.92857142857143	2
PF07728	8.71428571428571	12
PF07731	10.8571428571429	1
PF07732	11.6428571428571	1
PF07738	3.64285714285714	2
PF07741	1.21428571428571	1
PF07742	1.35714285714286	1
PF07743	1.07142857142857	1
PF07744	3	2
PF07748	3.57142857142857	3
PF07757	0.928571428571429	1
PF07763	0.928571428571429	1
PF07766	2.07142857142857	2
PF07767	1.07142857142857	1
PF07773	1	3
PF07774	1.07142857142857	1
PF07779	1.21428571428571	2
PF07780	0.857142857142857	1
PF07782	1.78571428571429	1
PF07798	1.14285714285714	1
PF07801	1.28571428571429	2
PF07807	0.714285714285714	1
PF07808	1.07142857142857	2
PF07809	0.5	2
PF07810	1.85714285714286	3
PF07814	1.07142857142857	1
PF07815	0.714285714285714	1
PF07817	1.14285714285714	1
PF07818	1.14285714285714	1
PF07819	1.5	1
PF07830	1	1
PF07831	0.285714285714286	1
PF07837	1	1
PF07842	2.21428571428571	3
PF07850	0.571428571428571	1
PF07851	1.07142857142857	1
PF07855	1.07142857142857	1
PF07856	0.857142857142857	5
PF07857	1.07142857142857	2
PF07859	16.6428571428571	16
PF07884	0.857142857142857	2
PF07885	24.7142857142857	33
PF07890	1	1
PF07896	1	1
PF07904	0.857142857142857	1
PF07910	2.14285714285714	4
PF07915	1.85714285714286	3
PF07923	0.928571428571429	1
PF07933	1.07142857142857	1
PF07934	0.642857142857143	1
PF07942	1.28571428571429	2
PF07946	1.07142857142857	1
PF07947	1.07142857142857	2
PF07959	1.07142857142857	2
PF07962	0.928571428571429	1
PF07965	1.21428571428571	1
PF07967	0.857142857142857	1
PF07970	3.14285714285714	4
PF07973	3.42857142857143	4
PF07974	9	9
PF07975	0.928571428571429	1
PF07978	1.57142857142857	2
PF07984	1.28571428571429	1
PF07985	1.07142857142857	1
PF07986	2.35714285714286	3
PF07989	0.785714285714286	1
PF07992	14.5714285714286	12
PF07993	6.42857142857143	4
PF07994	1.21428571428571	1
PF07998	0.357142857142857	1
PF08005	2.07142857142857	1
PF08007	0.928571428571429	1
PF08014	0.357142857142857	1
PF08016	11.2142857142857	17
PF08022	6	5
PF08030	6.07142857142857	5
PF08031	4.85714285714286	2
PF08032	0.857142857142857	1
PF08033	4.07142857142857	3
PF08038	0.857142857142857	1
PF08059	2.07142857142857	2
PF08063	0.785714285714286	1
PF08064	0.785714285714286	1
PF08066	0.857142857142857	1
PF08068	1.14285714285714	1
PF08069	1.21428571428571	1
PF08071	1.57142857142857	1
PF08073	0.642857142857143	1
PF08074	0.857142857142857	1
PF08075	0.714285714285714	1
PF08079	1.5	1
PF08082	1.14285714285714	1
PF08083	1.5	2
PF08084	1.14285714285714	1
PF08122	0.785714285714286	1
PF08123	1.28571428571429	2
PF08142	1.78571428571429	3
PF08144	0.928571428571429	1
PF08145	0.928571428571429	1
PF08146	0.928571428571429	1
PF08147	1	1
PF08148	2.35714285714286	2
PF08149	1	1
PF08150	1.28571428571429	3
PF08151	1.07142857142857	3
PF08152	0.785714285714286	2
PF08153	0.857142857142857	1
PF08154	1.78571428571429	2
PF08155	0.857142857142857	1
PF08156	2.5	2
PF08158	0.857142857142857	1
PF08159	1.78571428571429	3
PF08161	1	1
PF08163	0.5	1
PF08164	0.928571428571429	1
PF08165	0.642857142857143	1
PF08170	1	2
PF08172	0.642857142857143	1
PF08174	1.42857142857143	2
PF08190	1.28571428571429	3
PF08205	8.64285714285714	2
PF08209	0.928571428571429	1
PF08212	1.85714285714286	10
PF08216	1.07142857142857	1
PF08217	1.42857142857143	1
PF08221	0.928571428571429	1
PF08231	1.14285714285714	1
PF08232	1.14285714285714	1
PF08235	1.42857142857143	1
PF08238	26.2142857142857	29
PF08240	18.3571428571429	4
PF08241	13.0714285714286	16
PF08242	3.85714285714286	2
PF08243	1	1
PF08245	1.07142857142857	1
PF08246	12.1428571428571	14
PF08264	6.57142857142857	8
PF08265	1.92857142857143	1
PF08266	7.92857142857143	1
PF08271	2.35714285714286	3
PF08282	2.42857142857143	4
PF08284	0.857142857142857	23
PF08285	0.857142857142857	1
PF08288	0.928571428571429	1
PF08292	0.928571428571429	1
PF08293	0.928571428571429	1
PF08294	0.857142857142857	1
PF08295	2.07142857142857	1
PF08311	1.64285714285714	1
PF08312	1.57142857142857	1
PF08313	1	1
PF08314	0.785714285714286	1
PF08315	1.07142857142857	1
PF08318	1	1
PF08320	0.785714285714286	1
PF08321	1.21428571428571	3
PF08324	1.14285714285714	1
PF08326	1.64285714285714	2
PF08327	0.928571428571429	1
PF08332	0.857142857142857	1
PF08336	3.5	1
PF08337	2.64285714285714	4
PF08344	4.42857142857143	3
PF08351	1.07142857142857	1
PF08355	1.21428571428571	1
PF08356	1.35714285714286	1
PF08366	1.71428571428571	1
PF08368	1	1
PF08375	1.21428571428571	1
PF08385	6.71428571428571	15
PF08389	5.35714285714286	6
PF08390	1.21428571428571	1
PF08393	9.14285714285714	20
PF08395	7.57142857142857	3
PF08399	2	2
PF08412	1.14285714285714	3
PF08416	1.78571428571429	2
PF08423	3.85714285714286	4
PF08424	1.14285714285714	2
PF08427	0.785714285714286	1
PF08429	1.35714285714286	1
PF08433	1.57142857142857	2
PF08434	1.28571428571429	1
PF08441	3.64285714285714	2
PF08442	2.64285714285714	3
PF08447	3.07142857142857	3
PF08449	4.07142857142857	5
PF08454	1.64285714285714	4
PF08457	0.571428571428571	1
PF08473	1.28571428571429	2
PF08477	7.5	8
PF08490	1.14285714285714	1
PF08492	1	1
PF08499	0.928571428571429	1
PF08506	1.71428571428571	1
PF08510	1.21428571428571	1
PF08511	0.857142857142857	1
PF08512	2.35714285714286	2
PF08513	4.85714285714286	1
PF08514	1.35714285714286	1
PF08515	1.57142857142857	1
PF08518	1.57142857142857	2
PF08519	1.14285714285714	1
PF08523	1.21428571428571	1
PF08524	0.785714285714286	1
PF08530	0.0714285714285714	3
PF08534	1.71428571428571	3
PF08540	1.5	2
PF08542	2.85714285714286	2
PF08543	1.35714285714286	1
PF08544	4.07142857142857	4
PF08547	1.78571428571429	1
PF08551	1.28571428571429	1
PF08555	0.857142857142857	1
PF08557	1.35714285714286	3
PF08561	1	1
PF08564	0.785714285714286	1
PF08565	0.785714285714286	1
PF08567	1	1
PF08569	1.71428571428571	2
PF08572	1.42857142857143	1
PF08574	0.928571428571429	1
PF08583	1.71428571428571	2
PF08584	0.642857142857143	1
PF08585	1.78571428571429	1
PF08590	1.57142857142857	1
PF08592	0.571428571428571	1
PF08597	1.21428571428571	1
PF08598	1.42857142857143	3
PF08600	0.357142857142857	1
PF08603	1.28571428571429	1
PF08606	1.14285714285714	1
PF08608	0.714285714285714	1
PF08609	1.14285714285714	2
PF08610	0.785714285714286	2
PF08612	0.857142857142857	1
PF08614	0.928571428571429	2
PF08615	0.857142857142857	1
PF08616	1.42857142857143	1
PF08620	0.857142857142857	1
PF08621	0.857142857142857	1
PF08623	1.07142857142857	1
PF08625	0.928571428571429	1
PF08628	1.85714285714286	1
PF08638	1.07142857142857	1
PF08640	1	1
PF08644	1.07142857142857	1
PF08645	1.07142857142857	1
PF08646	2.42857142857143	2
PF08648	1.21428571428571	1
PF08652	1.28571428571429	1
PF08659	5.35714285714286	2
PF08660	1	1
PF08661	0.928571428571429	1
PF08662	3.14285714285714	4
PF08669	2.28571428571429	2
PF08672	0.928571428571429	1
PF08675	0.214285714285714	1
PF08676	1.5	1
PF08683	0.785714285714286	1
PF08685	4.92857142857143	1
PF08694	0.785714285714286	1
PF08695	0.928571428571429	1
PF08696	0.785714285714286	1
PF08698	1.07142857142857	1
PF08699	4.28571428571429	5
PF08700	2.85714285714286	3
PF08701	1	1
PF08704	1.21428571428571	2
PF08709	1.85714285714286	6
PF08711	6.21428571428571	3
PF08712	1.07142857142857	1
PF08718	3.21428571428571	3
PF08719	1.64285714285714	1
PF08725	1.57142857142857	1
PF08726	1.85714285714286	2
PF08729	1.07142857142857	1
PF08736	3	1
PF08737	1.28571428571429	2
PF08740	1.64285714285714	1
PF08742	11.5	5
PF08743	1.28571428571429	1
PF08746	0.571428571428571	1
PF08752	1.14285714285714	1
PF08755	1.28571428571429	2
PF08763	1.85714285714286	2
PF08766	2.78571428571429	2
PF08767	1.14285714285714	4
PF08771	1	1
PF08772	1.07142857142857	1
PF08773	0.642857142857143	2
PF08774	0.857142857142857	1
PF08776	0.642857142857143	1
PF08777	1.14285714285714	3
PF08781	1.21428571428571	1
PF08782	1.5	5
PF08783	1.21428571428571	4
PF08784	1.07142857142857	1
PF08785	1.07142857142857	1
PF08790	1.21428571428571	1
PF08799	2.07142857142857	2
PF08801	1.78571428571429	1
PF08825	1	1
PF08826	0.285714285714286	1
PF08839	0.785714285714286	1
PF08840	1.21428571428571	1
PF08892	0.0714285714285714	1
PF08913	0.857142857142857	1
PF08923	0.642857142857143	1
PF08926	1.07142857142857	3
PF08941	0.5	1
PF08953	2.64285714285714	4
PF08961	0.142857142857143	1
PF08969	1.35714285714286	2
PF08976	1.21428571428571	1
PF08991	0.714285714285714	1
PF08996	0.928571428571429	1
PF08997	0.285714285714286	1
PF09005	0.928571428571429	1
PF09011	3.28571428571429	9
PF09027	0.357142857142857	1
PF09032	0.571428571428571	1
PF09058	0.857142857142857	1
PF09066	1.35714285714286	1
PF09068	1.78571428571429	2
PF09069	1.64285714285714	3
PF09070	1.07142857142857	1
PF09072	0.928571428571429	1
PF09079	1.28571428571429	3
PF09088	1.07142857142857	1
PF09090	1.14285714285714	1
PF09103	0.642857142857143	1
PF09104	0.142857142857143	1
PF09110	1.21428571428571	1
PF09111	1.21428571428571	1
PF09127	1.42857142857143	1
PF09128	0.571428571428571	1
PF09138	1	1
PF09139	1.14285714285714	2
PF09141	0.857142857142857	1
PF09169	0.642857142857143	1
PF09173	1.28571428571429	1
PF09174	0.928571428571429	1
PF09177	1.71428571428571	1
PF09180	1.28571428571429	1
PF09184	0.785714285714286	1
PF09202	0.785714285714286	1
PF09229	1.21428571428571	1
PF09243	1.28571428571429	1
PF09258	2.28571428571429	2
PF09261	3.71428571428571	3
PF09263	0.0714285714285714	1
PF09268	1.07142857142857	1
PF09270	1.07142857142857	2
PF09271	1.14285714285714	2
PF09279	3.35714285714286	2
PF09280	1.64285714285714	1
PF09282	0.857142857142857	1
PF09298	0.928571428571429	1
PF09302	0.642857142857143	1
PF09320	1.57142857142857	1
PF09324	2.71428571428571	2
PF09325	2.78571428571429	2
PF09326	0.857142857142857	1
PF09332	0.642857142857143	1
PF09333	2.07142857142857	1
PF09334	3.28571428571429	3
PF09335	4.07142857142857	2
PF09336	3.92857142857143	5
PF09340	1	1
PF09341	1.07142857142857	1
PF09358	1.78571428571429	3
PF09360	2.5	5
PF09368	1.07142857142857	1
PF09377	1	1
PF09379	9.71428571428571	9
PF09380	8.21428571428571	6
PF09382	1.64285714285714	1
PF09384	0.928571428571429	1
PF09398	0.642857142857143	2
PF09402	1	1
PF09404	0.857142857142857	1
PF09405	1.21428571428571	1
PF09409	1.85714285714286	2
PF09412	2.21428571428571	1
PF09414	0.285714285714286	1
PF09416	1	1
PF09429	0.785714285714286	1
PF09430	0.928571428571429	1
PF09431	0.857142857142857	1
PF09439	1	1
PF09440	1	1
PF09445	1.35714285714286	1
PF09446	1.21428571428571	1
PF09453	0.642857142857143	1
PF09454	1.21428571428571	1
PF09458	2.64285714285714	3
PF09494	0.571428571428571	1
PF09495	0.785714285714286	1
PF09497	0.928571428571429	1
PF09507	0.857142857142857	1
PF09531	1.07142857142857	1
PF09532	1.42857142857143	1
PF09637	0.928571428571429	1
PF09668	0.928571428571429	4
PF09724	1	5
PF09725	0.857142857142857	1
PF09726	0.928571428571429	1
PF09728	1.07142857142857	2
PF09730	1.85714285714286	3
PF09731	1.28571428571429	1
PF09732	1	1
PF09733	1	3
PF09734	1.07142857142857	1
PF09735	1.07142857142857	1
PF09736	0.928571428571429	1
PF09737	0.714285714285714	2
PF09738	0.928571428571429	1
PF09739	1	1
PF09740	0.642857142857143	1
PF09741	0.928571428571429	1
PF09742	1.07142857142857	2
PF09743	0.785714285714286	1
PF09744	1.71428571428571	2
PF09745	1.07142857142857	1
PF09746	1.14285714285714	2
PF09748	1.07142857142857	1
PF09749	0.928571428571429	1
PF09750	1.5	2
PF09751	1.21428571428571	1
PF09752	0.714285714285714	1
PF09753	1.07142857142857	1
PF09754	0.857142857142857	1
PF09755	0.785714285714286	1
PF09756	0.785714285714286	1
PF09758	0.928571428571429	1
PF09759	0.928571428571429	1
PF09762	0.714285714285714	1
PF09763	1.64285714285714	1
PF09764	0.857142857142857	1
PF09765	0.571428571428571	1
PF09766	1.14285714285714	1
PF09767	0.714285714285714	1
PF09768	0.857142857142857	1
PF09769	0.714285714285714	1
PF09771	0.642857142857143	1
PF09772	1.85714285714286	8
PF09773	0.571428571428571	3
PF09774	0.714285714285714	1
PF09775	0.642857142857143	1
PF09776	0.5	1
PF09777	0.642857142857143	1
PF09778	0.571428571428571	1
PF09779	0.571428571428571	2
PF09781	0.5	1
PF09782	0.5	1
PF09783	1	1
PF09785	1.07142857142857	1
PF09787	0.857142857142857	1
PF09789	0.5	1
PF09790	1.28571428571429	1
PF09791	0.928571428571429	1
PF09793	0.857142857142857	1
PF09794	1.28571428571429	3
PF09797	1	2
PF09799	1.07142857142857	2
PF09801	1	1
PF09803	0.714285714285714	1
PF09805	0.857142857142857	1
PF09806	0.642857142857143	1
PF09807	0.857142857142857	1
PF09808	1.07142857142857	1
PF09809	0.928571428571429	1
PF09812	0.857142857142857	2
PF09814	1.07142857142857	1
PF09815	3.14285714285714	2
PF09816	1	1
PF09825	0.642857142857143	1
PF10018	0.857142857142857	1
PF10033	0.857142857142857	1
PF10036	0.714285714285714	1
PF10037	0.642857142857143	1
PF10044	0.642857142857143	1
PF10046	0.857142857142857	1
PF10058	1.07142857142857	1
PF10075	2.78571428571429	3
PF10091	0.0714285714285714	1
PF10127	0.357142857142857	1
PF10142	1	16
PF10146	0.785714285714286	1
PF10147	0.571428571428571	1
PF10148	0.714285714285714	1
PF10149	0.857142857142857	1
PF10151	0.714285714285714	1
PF10152	0.714285714285714	1
PF10154	0.857142857142857	1
PF10155	1	1
PF10157	0.642857142857143	1
PF10158	0.642857142857143	1
PF10159	0.5	1
PF10160	0.642857142857143	2
PF10161	0.857142857142857	1
PF10162	3.35714285714286	7
PF10163	1	2
PF10164	0.714285714285714	1
PF10165	1.07142857142857	1
PF10167	0.785714285714286	1
PF10168	1.07142857142857	1
PF10169	0.571428571428571	1
PF10170	0.428571428571429	1
PF10171	0.642857142857143	1
PF10172	0.642857142857143	1
PF10174	1.64285714285714	2
PF10175	0.642857142857143	1
PF10178	0.642857142857143	1
PF10181	0.785714285714286	1
PF10183	0.571428571428571	1
PF10184	1.42857142857143	1
PF10185	0.571428571428571	1
PF10186	1.78571428571429	1
PF10187	0.928571428571429	1
PF10188	0.5	1
PF10189	0.857142857142857	1
PF10190	0.642857142857143	1
PF10191	1.21428571428571	1
PF10192	1.71428571428571	3
PF10193	1.07142857142857	2
PF10195	0.428571428571429	1
PF10197	2.28571428571429	2
PF10198	0.642857142857143	1
PF10200	0.857142857142857	1
PF10203	0.714285714285714	1
PF10205	0.571428571428571	1
PF10206	0.928571428571429	1
PF10208	0.642857142857143	1
PF10209	0.428571428571429	1
PF10210	0.5	1
PF10211	0.857142857142857	2
PF10212	0.642857142857143	1
PF10213	1	1
PF10217	0.642857142857143	1
PF10220	1.42857142857143	3
PF10221	1.07142857142857	1
PF10222	0.928571428571429	1
PF10223	0.642857142857143	1
PF10224	0.785714285714286	1
PF10225	1.35714285714286	1
PF10228	0.5	1
PF10229	0.714285714285714	1
PF10230	1	1
PF10231	0.571428571428571	1
PF10232	0.714285714285714	1
PF10233	0.714285714285714	2
PF10234	0.714285714285714	1
PF10235	0.857142857142857	1
PF10236	1.14285714285714	1
PF10237	1.42857142857143	2
PF10238	0.642857142857143	1
PF10239	0.785714285714286	1
PF10240	0.785714285714286	1
PF10241	0.857142857142857	1
PF10242	2	2
PF10243	0.5	1
PF10244	0.571428571428571	1
PF10245	0.714285714285714	1
PF10247	1	1
PF10248	0.857142857142857	1
PF10249	0.714285714285714	1
PF10250	7.07142857142857	4
PF10251	0.714285714285714	1
PF10253	0.928571428571429	1
PF10254	1.07142857142857	1
PF10255	1.21428571428571	1
PF10256	1.71428571428571	2
PF10257	1.28571428571429	1
PF10258	0.714285714285714	1
PF10259	0.714285714285714	1
PF10260	0.714285714285714	1
PF10261	0.857142857142857	2
PF10262	1.71428571428571	4
PF10263	1.57142857142857	3
PF10264	0.5	1
PF10265	0.5	1
PF10266	1	1
PF10267	1.07142857142857	1
PF10268	0.785714285714286	1
PF10269	2	1
PF10270	0.857142857142857	1
PF10271	0.785714285714286	1
PF10272	0.714285714285714	1
PF10273	1	1
PF10274	1.14285714285714	2
PF10275	1.42857142857143	1
PF10276	0.785714285714286	1
PF10277	3.57142857142857	3
PF10278	0.571428571428571	1
PF10280	0.785714285714286	1
PF10282	0.571428571428571	2
PF10283	2	2
PF10288	0.857142857142857	1
PF10291	1.07142857142857	1
PF10294	9.14285714285714	4
PF10296	1.14285714285714	1
PF10300	1.64285714285714	1
PF10309	0.714285714285714	1
PF10312	1.14285714285714	1
PF10324	16.1428571428571	6
PF10328	10.2142857142857	4
PF10343	1.14285714285714	2
PF10345	0.857142857142857	1
PF10347	0.857142857142857	1
PF10350	1.28571428571429	1
PF10351	1.21428571428571	2
PF10354	1.28571428571429	2
PF10357	1.21428571428571	1
PF10358	3.07142857142857	2
PF10363	0.714285714285714	1
PF10366	1.28571428571429	1
PF10367	2.07142857142857	3
PF10373	2.14285714285714	3
PF10374	1.57142857142857	3
PF10376	0.357142857142857	1
PF10377	0.857142857142857	1
PF10381	0.857142857142857	1
PF10390	0.714285714285714	1
PF10391	1.57142857142857	3
PF10392	0.857142857142857	1
PF10396	0.785714285714286	1
PF10397	0.785714285714286	1
PF10403	1	1
PF10404	0.785714285714286	1
PF10405	1.14285714285714	1
PF10406	1.07142857142857	1
